scale,source,kind,category,spearman,n_pairs
30000,F_dinov3l_rand_30000_s6,model,all,0.054785593429857914,1312
30000,F_dinov3l_rand_30000_s6,model,noun,0.054703592921320744,439
30000,F_dinov3l_rand_30000_s7,model,all,0.034980249636869326,1302
30000,F_dinov3l_rand_30000_s7,model,noun,0.018939232326828048,430
100000,F_dinov3l_rand_100000_s0,model,all,0.032438653285667224,2808
100000,bv26a_rand_100000_s0,w2v,all,0.20608088830198362,2808
100000,F_dinov3l_rand_100000_s0,model,noun,0.040097767882839086,1067
100000,bv26a_rand_100000_s0,w2v,noun,0.24123293301708545,1067
100000,F_dinov3l_rand_100000_s1,model,all,0.026099807061506053,2540
100000,F_dinov3l_rand_100000_s1,model,noun,0.050835422295521855,955
100000,F_dinov3l_rand_100000_s2,model,all,0.037646655094456465,2520
100000,F_dinov3l_rand_100000_s2,model,noun,0.028972149940900638,960
100000,F_dinov3l_rand_100000_s3,model,all,0.02161451352116669,2521
100000,F_dinov3l_rand_100000_s3,model,noun,0.05175201287497703,960
100000,F_dinov3l_rand_100000_s4,model,all,0.015821235854712918,2504
100000,F_dinov3l_rand_100000_s4,model,noun,-0.0063999229721760555,935
100000,F_dinov3l_rand_100000_s5,model,all,0.0283970280090423,2507
100000,F_dinov3l_rand_100000_s5,model,noun,0.03553608166018512,960
100000,F_dinov3l_rand_100000_s6,model,all,0.05366218180417428,2567
100000,F_dinov3l_rand_100000_s6,model,noun,0.0457188888572024,961
100000,F_dinov3l_rand_100000_s7,model,all,0.04254088639623181,2486
100000,F_dinov3l_rand_100000_s7,model,noun,0.06393771576951197,949
300000,F_dinov3l_rand_300000_s0,model,all,0.06633956292604878,4131
300000,bv26a_rand_300000_s0,w2v,all,0.23248393847439464,4131
300000,F_dinov3l_rand_300000_s0,model,noun,0.06874531711506737,1610
300000,bv26a_rand_300000_s0,w2v,noun,0.28094899448725486,1610
300000,F_dinov3l_rand_300000_s1,model,all,0.060266933925276586,3820
300000,F_dinov3l_rand_300000_s1,model,noun,0.12224204371097361,1505
300000,F_dinov3l_rand_300000_s2,model,all,0.07343177910761639,3815
300000,F_dinov3l_rand_300000_s2,model,noun,0.14348218244341068,1486
300000,F_dinov3l_rand_300000_s3,model,all,0.06202563417310955,3833
300000,F_dinov3l_rand_300000_s3,model,noun,0.06264125028091176,1476
300000,F_dinov3l_rand_300000_s4,model,all,0.07419619689227787,3878
300000,F_dinov3l_rand_300000_s4,model,noun,0.10035943145387102,1499
1000000,F_dinov3l_rand_1000000_s0,model,all,0.19372676094639993,5596
1000000,bv26a_rand_1000000_s0,w2v,all,0.31989956545510967,5596
1000000,F_dinov3l_rand_1000000_s0,model,noun,0.3157490207310012,2064
1000000,bv26a_rand_1000000_s0,w2v,noun,0.40592970875874124,2064
1000000,F_dinov3l_rand_1000000_s1,model,all,0.1700606143436706,5460
1000000,F_dinov3l_rand_1000000_s1,model,noun,0.2537792372707225,2031
1000000,F_dinov3l_rand_1000000_s2,model,all,0.1372532172455534,5491
1000000,F_dinov3l_rand_1000000_s2,model,noun,0.2221964795817111,2041
1815243,F_dinov3l_base_s0,model,all,0.16682842354876054,6144
1815243,bv26a_base,w2v,all,0.3413577064483215,6144
1815243,F_dinov3l_base_s0,model,noun,0.2942087953653463,2244
1815243,bv26a_base,w2v,noun,0.44380125062435144,2244
1815243,F_dinov3l_base_s1,model,all,0.18087334015537604,6144
1815243,F_dinov3l_base_s1,model,noun,0.30338295345574934,2244
1815243,F_dinov3l_base_s2,model,all,0.18601244502072142,6144
1815243,F_dinov3l_base_s2,model,noun,0.30786130412961177,2244
